n,k,comparisons, execution_time
88000,1,16,0.12312639999436215
88000,2,16,0.12495660001877695
88000,3,15,0.12446590000763535
88000,4,13,0.12295410002116114
88000,5,16,0.13054570002714172
88000,6,17,0.12359879998257384
88000,7,13,0.1261473000049591
88000,8,16,0.12455740000586957
88000,9,16,0.12533839995739982
88000,10,17,0.13081140001304448
89000,1,15,0.12486139999236912
89000,2,16,0.12530419998802245
89000,3,14,0.1271903000306338
89000,4,16,0.12809409998590127
89000,5,16,0.1247154000448063
89000,6,16,0.12726069998461753
89000,7,15,0.12574009998934343
89000,8,15,0.12919169996166602
89000,9,16,0.12621129996841773
89000,10,17,0.131255800020881
90000,1,16,0.12640670000109822
90000,2,15,0.12871439999435097
90000,3,13,0.1332408000016585
90000,4,16,0.13339849998010322
90000,5,15,0.12810660002287477
90000,6,15,0.13138719997368753
90000,7,12,0.12756509997416288
90000,8,16,0.12736740004038438
90000,9,14,0.126874300010968
90000,10,14,0.1266246999730356
91000,1,16,0.12799740000627935
91000,2,16,0.1287029999657534
91000,3,15,0.13206500001251698
91000,4,15,0.1374464999535121
91000,5,16,0.1315531000145711
91000,6,15,0.13232809997862205
91000,7,15,0.12968820001697168
91000,8,16,0.12853650003671646
91000,9,16,0.12363400001777336
91000,10,15,0.1259868000051938
92000,1,14,0.1324214999913238
92000,2,17,0.13146090001100674
92000,3,15,0.13915880001150072
92000,4,15,0.13010840001516044
92000,5,17,0.13248029997339472
92000,6,17,0.13961780001409352
92000,7,14,0.13183600001502782
92000,8,11,0.13045150000834838
92000,9,15,0.14017400000011548
92000,10,11,0.15767119999509305
93000,1,14,0.1520806000335142
93000,2,16,0.14387069997610524
93000,3,16,0.14503470005001873
93000,4,14,0.1375292000011541
93000,5,9,0.13931529998080805
93000,6,17,0.1422851999523118
93000,7,14,0.1371662999736145
93000,8,11,0.13377340004080907
93000,9,16,0.133973199990578
93000,10,15,0.13476950000040233
94000,1,16,0.13243919995147735
94000,2,15,0.1334124999702908
94000,3,13,0.13497869996353984
94000,4,17,0.13566480000736192
94000,5,16,0.13184559997171164
94000,6,15,0.12833420000970364
94000,7,15,0.13137000001734123
94000,8,17,0.13414750003721565
94000,9,16,0.13271510001504794
94000,10,14,0.13067500002216548
95000,1,16,0.1319124000146985
95000,2,15,0.13150650000898167
95000,3,14,0.13563149998662993
95000,4,15,0.13259170000674203
95000,5,15,0.13428739999653772
95000,6,16,0.13151829998241737
95000,7,14,0.1311268000281416
95000,8,14,0.1322461999952793
95000,9,16,0.13076019997242838
95000,10,16,0.133105400018394
96000,1,15,0.14085809997050092
96000,2,15,0.13641840004129335
96000,3,13,0.1401139999506995
96000,4,14,0.14101910003228113
96000,5,15,0.1385780000127852
96000,6,14,0.14381219999631867
96000,7,15,0.13448399998014793
96000,8,14,0.14113649999490008
96000,9,16,0.13765970000531524
96000,10,13,0.1354575000004843
97000,1,16,0.13797099998919293
97000,2,16,0.13725460000569
97000,3,13,0.13734070002101362
97000,4,15,0.13734489999478683
97000,5,17,0.14296739996643737
97000,6,17,0.1359966999734752
97000,7,17,0.1361613999470137
97000,8,12,0.1368355000158772
97000,9,15,0.13693629996851087
97000,10,14,0.13862969999900088
98000,1,17,0.13683460000902414
98000,2,15,0.1417368000256829
98000,3,14,0.1394727000151761
98000,4,17,0.139810899971053
98000,5,13,0.1393967000185512
98000,6,13,0.13793909997912124
98000,7,15,0.13780480000423267
98000,8,17,0.14773790002800524
98000,9,15,0.14311770000495017
98000,10,17,0.14276250003604218
99000,1,15,0.13712510000914335
99000,2,16,0.13879150000866503
99000,3,17,0.14240690000588074
99000,4,13,0.13985239999601617
99000,5,15,0.13952819997211918
99000,6,16,0.14309039997169748
99000,7,15,0.1373790999641642
99000,8,12,0.13723349996143952
99000,9,16,0.14527640002779663
99000,10,16,0.1379890000098385
100000,1,16,0.1384882999700494
100000,2,14,0.14971719996538013
100000,3,17,0.1462447999510914
100000,4,15,0.1462541000219062
100000,5,15,0.14565600000787526
100000,6,15,0.14457370003219694
100000,7,17,0.14449099998455495
100000,8,15,0.15074410004308447
100000,9,15,0.1468853999977
100000,10,17,0.14754110004287213
