n,m,comparisons,swaps
9800,5,76875,61564
9800,6,76875,61564
9800,7,76875,61564
9800,8,76875,61564
9800,9,76875,61564
9800,10,76875,61564
9900,1,77673,62229
9900,2,77673,62229
9900,3,77673,62229
9900,4,77673,62229
9900,5,77673,62229
9900,6,77673,62229
9900,7,77673,62229
9900,8,77673,62229
9900,9,77673,62229
9900,10,77673,62229
10000,1,78792,63158
10000,2,78792,63158
10000,3,78792,63158
10000,4,78792,63158
10000,5,78792,63158
10000,6,78792,63158
10000,7,78792,63158
10000,8,78792,63158
10000,9,78792,63158
10000,10,78792,63158
10100,1,79432,63541
10100,2,79432,63541
10100,3,79432,63541
10100,4,79432,63541
10100,5,79432,63541
10100,6,79432,63541
10100,7,79432,63541
10100,8,79432,63541
10100,9,79432,63541
10100,10,79432,63541
10200,1,80197,64138
10200,2,80197,64138
10200,3,80197,64138
10200,4,80197,64138
10200,5,80197,64138
10200,6,80197,64138
10200,7,80197,64138
10200,8,80197,64138
10200,9,80197,64138
10200,10,80197,64138
10300,1,81145,64916
10300,2,81145,64916
10300,3,81145,64916
10300,4,81145,64916
10300,5,81145,64916
10300,6,81145,64916
10300,7,81145,64916
10300,8,81145,64916
10300,9,81145,64916
10300,10,81145,64916
10400,1,82047,65645
10400,2,82047,65645
10400,3,82047,65645
10400,4,82047,65645
10400,5,82047,65645
10400,6,82047,65645
10400,7,82047,65645
10400,8,82047,65645
10400,9,82047,65645
10400,10,82047,65645
10500,1,82856,66308
10500,2,82856,66308
10500,3,82856,66308
10500,4,82856,66308
10500,5,82856,66308
10500,6,82856,66308
10500,7,82856,66308
10500,8,82856,66308
10500,9,82856,66308
10500,10,82856,66308
10600,1,83254,66584
10600,2,83254,66584
10600,3,83254,66584
10600,4,83254,66584
10600,5,83254,66584
10600,6,83254,66584
10600,7,83254,66584
10600,8,83254,66584
10600,9,83254,66584
10600,10,83254,66584
10700,1,84111,67290
10700,2,84111,67290
10700,3,84111,67290
10700,4,84111,67290
10700,5,84111,67290
10700,6,84111,67290
10700,7,84111,67290
10700,8,84111,67290
10700,9,84111,67290
10700,10,84111,67290
10800,1,85071,68068
10800,2,85071,68068
10800,3,85071,68068
10800,4,85071,68068
10800,5,85071,68068
10800,6,85071,68068
10800,7,85071,68068
10800,8,85071,68068
10800,9,85071,68068
10800,10,85071,68068
10900,1,85731,68610
10900,2,85731,68610
10900,3,85731,68610
10900,4,85731,68610
10900,5,85731,68610
10900,6,85731,68610
10900,7,85731,68610
10900,8,85731,68610
10900,9,85731,68610
10900,10,85731,68610
11000,1,86668,69379
11000,2,86668,69379
11000,3,86668,69379
11000,4,86668,69379
11000,5,86668,69379
11000,6,86668,69379
11000,7,86668,69379
11000,8,86668,69379
11000,9,86668,69379
11000,10,86668,69379
11100,1,87131,69697
11100,2,87131,69697
11100,3,87131,69697
11100,4,87131,69697
11100,5,87131,69697
11100,6,87131,69697
11100,7,87131,69697
11100,8,87131,69697
11100,9,87131,69697
11100,10,87131,69697
11200,1,88229,70634
11200,2,88229,70634
11200,3,88229,70634
11200,4,88229,70634
11200,5,88229,70634
11200,6,88229,70634
11200,7,88229,70634
11200,8,88229,70634
11200,9,88229,70634
11200,10,88229,70634
11300,1,88983,71219
11300,2,88983,71219
11300,3,88983,71219
11300,4,88983,71219
11300,5,88983,71219
11300,6,88983,71219
11300,7,88983,71219
11300,8,88983,71219
11300,9,88983,71219
11300,10,88983,71219
11400,1,89621,71705
11400,2,89621,71705
11400,3,89621,71705
11400,4,89621,71705
11400,5,89621,71705
11400,6,89621,71705
11400,7,89621,71705
11400,8,89621,71705
11400,9,89621,71705
11400,10,89621,71705
11500,1,90611,72544
11500,2,90611,72544
11500,3,90611,72544
11500,4,90611,72544
11500,5,90611,72544
11500,6,90611,72544
11500,7,90611,72544
11500,8,90611,72544
11500,9,90611,72544
11500,10,90611,72544
11600,1,91094,72875
11600,2,91094,72875
11600,3,91094,72875
11600,4,91094,72875
11600,5,91094,72875
11600,6,91094,72875
11600,7,91094,72875
11600,8,91094,72875
11600,9,91094,72875
11600,10,91094,72875
11700,1,91758,73388
11700,2,91758,73388
11700,3,91758,73388
11700,4,91758,73388
11700,5,91758,73388
11700,6,91758,73388
11700,7,91758,73388
11700,8,91758,73388
11700,9,91758,73388
11700,10,91758,73388
11800,1,92691,74189
11800,2,92691,74189
11800,3,92691,74189
11800,4,92691,74189
11800,5,92691,74189
11800,6,92691,74189
11800,7,92691,74189
11800,8,92691,74189
11800,9,92691,74189
11800,10,92691,74189
11900,1,93609,74957
11900,2,93609,74957
11900,3,93609,74957
11900,4,93609,74957
11900,5,93609,74957
11900,6,93609,74957
11900,7,93609,74957
11900,8,93609,74957
11900,9,93609,74957
11900,10,93609,74957
12000,1,94788,75920
12000,2,94788,75920
12000,3,94788,75920
12000,4,94788,75920
12000,5,94788,75920
12000,6,94788,75920
12000,7,94788,75920
12000,8,94788,75920
12000,9,94788,75920
12000,10,94788,75920
12100,1,95097,76034
12100,2,95097,76034
12100,3,95097,76034
12100,4,95097,76034
12100,5,95097,76034
12100,6,95097,76034
12100,7,95097,76034
12100,8,95097,76034
12100,9,95097,76034
12100,10,95097,76034
12200,1,95937,76726
12200,2,95937,76726
12200,3,95937,76726
12200,4,95937,76726
12200,5,95937,76726
12200,6,95937,76726
12200,7,95937,76726
12200,8,95937,76726
12200,9,95937,76726
12200,10,95937,76726
12300,1,96892,77511
12300,2,96892,77511
12300,3,96892,77511
12300,4,96892,77511
12300,5,96892,77511
12300,6,96892,77511
12300,7,96892,77511
12300,8,96892,77511
12300,9,96892,77511
12300,10,96892,77511
12400,1,97725,78199
12400,2,97725,78199
12400,3,97725,78199
12400,4,97725,78199
12400,5,97725,78199
12400,6,97725,78199
12400,7,97725,78199
12400,8,97725,78199
12400,9,97725,78199
12400,10,97725,78199
12500,1,98555,78859
12500,2,98555,78859
12500,3,98555,78859
12500,4,98555,78859
12500,5,98555,78859
12500,6,98555,78859
12500,7,98555,78859
12500,8,98555,78859
12500,9,98555,78859
12500,10,98555,78859
12600,1,99025,79163
12600,2,99025,79163
12600,3,99025,79163
12600,4,99025,79163
12600,5,99025,79163
12600,6,99025,79163
12600,7,99025,79163
12600,8,99025,79163
12600,9,99025,79163
12600,10,99025,79163
12700,1,99986,79991
12700,2,99986,79991
12700,3,99986,79991
12700,4,99986,79991
12700,5,99986,79991
12700,6,99986,79991
12700,7,99986,79991
12700,8,99986,79991
12700,9,99986,79991
12700,10,99986,79991
12800,1,101152,80993
12800,2,101152,80993
12800,3,101152,80993
12800,4,101152,80993
12800,5,101152,80993
12800,6,101152,80993
