n,m,comparisons,swaps
10700,10,18822,9761
10800,1,24581,12529
10800,2,23438,12617
10800,3,30349,18336
10800,4,29068,16833
10800,5,32195,12978
10800,6,22351,11389
10800,7,17407,6783
10800,8,23592,12771
10800,9,21423,10657
10800,10,44501,34630
10900,1,26055,14798
10900,2,175034,159715
10900,3,64445,56469
10900,4,54284,46654
10900,5,44971,36743
10900,6,40293,31600
10900,7,19675,9049
10900,8,38337,28156
10900,9,152249,112955
10900,10,44288,33978
11000,1,46101,39386
11000,2,32318,22393
11000,3,120107,115354
11000,4,99793,76685
11000,5,19651,9889
11000,6,116519,78197
11000,7,19435,9768
11000,8,48221,28099
11000,9,35037,28398
11000,10,22486,11547
11100,1,43166,24413
11100,2,62238,30162
11100,3,24989,11055
11100,4,33526,20597
11100,5,28552,18474
11100,6,28478,16239
11100,7,20864,8793
11100,8,50127,40341
11100,9,149292,123869
11100,10,38969,29041
11200,1,65477,55760
11200,2,29901,16259
11200,3,20152,8153
11200,4,20994,9377
11200,5,47792,37117
11200,6,83599,63023
11200,7,87841,59724
11200,8,22971,11980
11200,9,20931,9406
11200,10,75654,60016
11300,1,14585,3960
11300,2,21434,9945
11300,3,20308,8826
11300,4,27806,14364
11300,5,51779,37902
11300,6,57858,46565
11300,7,20625,9101
11300,8,86925,65548
11300,9,22657,11415
11300,10,212468,202133
11400,1,32942,22475
11400,2,46150,41979
11400,3,158204,117003
11400,4,28774,20450
11400,5,89895,68688
11400,6,24304,11324
11400,7,43773,37180
11400,8,23437,10205
11400,9,76401,54656
11400,10,64867,40228
11500,1,73776,59895
11500,2,60407,49061
11500,3,45198,31286
11500,4,78985,72198
11500,5,156290,95600
11500,6,28455,16069
11500,7,124534,79979
11500,8,70395,61241
11500,9,46147,33499
11500,10,31130,23823
11600,1,28609,21413
11600,2,118730,70371
11600,3,38679,33123
11600,4,24007,10778
11600,5,170445,90538
11600,6,31824,26238
11600,7,75302,60174
11600,8,38293,29443
11600,9,74095,51527
11600,10,75396,65130
11700,1,22153,12077
11700,2,12197,11958
11700,3,23878,11763
11700,4,21716,11893
11700,5,13635,12493
